traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id
64,16,5,36,528,"Stasiun Tugu, Yogyakarta",592,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:36:51.367143+07:00,"2025-08-09T16-36-51.367143+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
147,16,5,36,518,"Tugu Jogja, Yogyakarta",665,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:36:51.498977+07:00,"2025-08-09T16-36-51.498977+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
317,16,5,36,589,"Malioboro, Yogyakarta",906,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:36:51.612107+07:00,"2025-08-09T16-36-51.612107+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
222,16,5,36,1141,"Kota Gede, Yogyakarta",1363,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:36:51.783658+07:00,"2025-08-09T16-36-51.783658+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
216,16,5,36,1114,"Prawirotaman, Yogyakarta",1330,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:36:51.917727+07:00,"2025-08-09T16-36-51.917727+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
123,16,5,41,464,"Stasiun Lempuyangan, Yogyakarta",587,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:41:59.234831+07:00,"2025-08-09T16-41-59.234831+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
103,16,5,41,528,"Stasiun Tugu, Yogyakarta",631,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:41:59.314225+07:00,"2025-08-09T16-41-59.314225+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
156,16,5,41,518,"Tugu Jogja, Yogyakarta",674,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:41:59.512434+07:00,"2025-08-09T16-41-59.512434+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
346,16,5,41,589,"Malioboro, Yogyakarta",935,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:41:59.687379+07:00,"2025-08-09T16-41-59.687379+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
228,16,5,41,1141,"Kota Gede, Yogyakarta",1369,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:41:59.826457+07:00,"2025-08-09T16-41-59.826457+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
351,16,5,42,1114,"Prawirotaman, Yogyakarta",1465,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:42:00.012677+07:00,"2025-08-09T16-42-00.012677+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
111,16,5,47,464,"Stasiun Lempuyangan, Yogyakarta",575,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:05.940219+07:00,"2025-08-09T16-47-05.940219+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
117,16,5,47,528,"Stasiun Tugu, Yogyakarta",645,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:06.148678+07:00,"2025-08-09T16-47-06.148678+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
163,16,5,47,518,"Tugu Jogja, Yogyakarta",681,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:06.268570+07:00,"2025-08-09T16-47-06.268570+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
315,16,5,47,589,"Malioboro, Yogyakarta",904,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:06.381894+07:00,"2025-08-09T16-47-06.381894+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
181,16,5,47,1136,"Kota Gede, Yogyakarta",1317,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:06.596232+07:00,"2025-08-09T16-47-06.596232+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
272,16,5,47,1114,"Prawirotaman, Yogyakarta",1386,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:47:06.758708+07:00,"2025-08-09T16-47-06.758708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
126,16,5,52,464,"Stasiun Lempuyangan, Yogyakarta",590,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.136701+07:00,"2025-08-09T16-52-13.136701+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
86,16,5,52,528,"Stasiun Tugu, Yogyakarta",614,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.283744+07:00,"2025-08-09T16-52-13.283744+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
123,16,5,52,518,"Tugu Jogja, Yogyakarta",641,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.362386+07:00,"2025-08-09T16-52-13.362386+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
320,16,5,52,589,"Malioboro, Yogyakarta",909,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.546832+07:00,"2025-08-09T16-52-13.546832+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
195,16,5,52,1142,"Kota Gede, Yogyakarta",1337,7709,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.675983+07:00,"2025-08-09T16-52-13.675983+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
236,16,5,52,1114,"Prawirotaman, Yogyakarta",1350,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:52:13.849301+07:00,"2025-08-09T16-52-13.849301+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
105,16,5,57,464,"Stasiun Lempuyangan, Yogyakarta",569,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:18.602219+07:00,"2025-08-09T16-57-18.602219+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
70,16,5,57,528,"Stasiun Tugu, Yogyakarta",598,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:18.702152+07:00,"2025-08-09T16-57-18.702152+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
109,16,5,57,518,"Tugu Jogja, Yogyakarta",627,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:18.853375+07:00,"2025-08-09T16-57-18.853375+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
297,16,5,57,589,"Malioboro, Yogyakarta",886,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:18.994363+07:00,"2025-08-09T16-57-18.994363+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
174,16,5,57,1136,"Kota Gede, Yogyakarta",1310,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:19.123007+07:00,"2025-08-09T16-57-19.123007+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
279,16,5,57,1114,"Prawirotaman, Yogyakarta",1393,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T16:57:19.373541+07:00,"2025-08-09T16-57-19.373541+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
107,17,5,2,464,"Stasiun Lempuyangan, Yogyakarta",571,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:23.809972+07:00,"2025-08-09T17-02-23.809972+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
64,17,5,2,528,"Stasiun Tugu, Yogyakarta",592,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:23.980588+07:00,"2025-08-09T17-02-23.980588+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
127,17,5,2,518,"Tugu Jogja, Yogyakarta",645,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:24.133503+07:00,"2025-08-09T17-02-24.133503+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
405,17,5,2,589,"Malioboro, Yogyakarta",994,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:24.256126+07:00,"2025-08-09T17-02-24.256126+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
285,17,5,2,1136,"Kota Gede, Yogyakarta",1421,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:24.459639+07:00,"2025-08-09T17-02-24.459639+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
213,17,5,2,1114,"Prawirotaman, Yogyakarta",1327,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:02:24.596175+07:00,"2025-08-09T17-02-24.596175+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
118,17,5,7,464,"Stasiun Lempuyangan, Yogyakarta",582,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:30.868017+07:00,"2025-08-09T17-07-30.868017+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
51,17,5,7,528,"Stasiun Tugu, Yogyakarta",579,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:30.951494+07:00,"2025-08-09T17-07-30.951494+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
98,17,5,7,518,"Tugu Jogja, Yogyakarta",616,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:31.080791+07:00,"2025-08-09T17-07-31.080791+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
375,17,5,7,589,"Malioboro, Yogyakarta",964,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:31.207464+07:00,"2025-08-09T17-07-31.207464+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
199,17,5,7,1176,"Kota Gede, Yogyakarta",1375,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:31.550015+07:00,"2025-08-09T17-07-31.550015+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
227,17,5,7,1114,"Prawirotaman, Yogyakarta",1341,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:07:31.739555+07:00,"2025-08-09T17-07-31.739555+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
122,17,5,12,464,"Stasiun Lempuyangan, Yogyakarta",586,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:36.906241+07:00,"2025-08-09T17-12-36.906241+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
46,17,5,12,528,"Stasiun Tugu, Yogyakarta",574,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:37.011031+07:00,"2025-08-09T17-12-37.011031+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
84,17,5,12,518,"Tugu Jogja, Yogyakarta",602,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:37.113436+07:00,"2025-08-09T17-12-37.113436+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
394,17,5,12,589,"Malioboro, Yogyakarta",983,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:37.296029+07:00,"2025-08-09T17-12-37.296029+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
366,17,5,12,1136,"Kota Gede, Yogyakarta",1502,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:37.454738+07:00,"2025-08-09T17-12-37.454738+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
221,17,5,12,1114,"Prawirotaman, Yogyakarta",1335,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:12:37.714324+07:00,"2025-08-09T17-12-37.714324+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
158,17,5,17,464,"Stasiun Lempuyangan, Yogyakarta",622,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:46.649852+07:00,"2025-08-09T17-17-46.649852+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
59,17,5,17,528,"Stasiun Tugu, Yogyakarta",587,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:46.810965+07:00,"2025-08-09T17-17-46.810965+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
90,17,5,17,518,"Tugu Jogja, Yogyakarta",608,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:46.992413+07:00,"2025-08-09T17-17-46.992413+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
360,17,5,17,589,"Malioboro, Yogyakarta",949,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:47.120842+07:00,"2025-08-09T17-17-47.120842+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
329,17,5,17,1136,"Kota Gede, Yogyakarta",1465,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:47.287213+07:00,"2025-08-09T17-17-47.287213+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
239,17,5,17,1114,"Prawirotaman, Yogyakarta",1353,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:17:47.495434+07:00,"2025-08-09T17-17-47.495434+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
162,17,5,22,464,"Stasiun Lempuyangan, Yogyakarta",626,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:53.977055+07:00,"2025-08-09T17-22-53.977055+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
58,17,5,22,528,"Stasiun Tugu, Yogyakarta",586,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:54.126779+07:00,"2025-08-09T17-22-54.126779+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
107,17,5,22,518,"Tugu Jogja, Yogyakarta",625,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:54.233099+07:00,"2025-08-09T17-22-54.233099+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
357,17,5,22,589,"Malioboro, Yogyakarta",946,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:54.413631+07:00,"2025-08-09T17-22-54.413631+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
380,17,5,22,1136,"Kota Gede, Yogyakarta",1516,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:54.667374+07:00,"2025-08-09T17-22-54.667374+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
275,17,5,22,1114,"Prawirotaman, Yogyakarta",1389,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:22:54.845831+07:00,"2025-08-09T17-22-54.845831+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
124,17,5,28,464,"Stasiun Lempuyangan, Yogyakarta",588,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.177303+07:00,"2025-08-09T17-28-02.177303+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
44,17,5,28,528,"Stasiun Tugu, Yogyakarta",572,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.275294+07:00,"2025-08-09T17-28-02.275294+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
114,17,5,28,518,"Tugu Jogja, Yogyakarta",632,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.433708+07:00,"2025-08-09T17-28-02.433708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
348,17,5,28,589,"Malioboro, Yogyakarta",937,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.563748+07:00,"2025-08-09T17-28-02.563748+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
292,17,5,28,1135,"Kota Gede, Yogyakarta",1427,7893,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.779223+07:00,"2025-08-09T17-28-02.779223+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
228,17,5,28,1114,"Prawirotaman, Yogyakarta",1342,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:28:02.981090+07:00,"2025-08-09T17-28-02.981090+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
160,17,5,33,464,"Stasiun Lempuyangan, Yogyakarta",624,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:08.730065+07:00,"2025-08-09T17-33-08.730065+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
58,17,5,33,528,"Stasiun Tugu, Yogyakarta",586,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:08.894023+07:00,"2025-08-09T17-33-08.894023+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
140,17,5,33,518,"Tugu Jogja, Yogyakarta",658,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:09.089043+07:00,"2025-08-09T17-33-09.089043+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
435,17,5,33,589,"Malioboro, Yogyakarta",1024,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:10.065572+07:00,"2025-08-09T17-33-10.065572+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
195,17,5,33,1176,"Kota Gede, Yogyakarta",1371,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:10.240378+07:00,"2025-08-09T17-33-10.240378+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
334,17,5,33,1114,"Prawirotaman, Yogyakarta",1448,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:33:10.372175+07:00,"2025-08-09T17-33-10.372175+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
181,17,5,38,464,"Stasiun Lempuyangan, Yogyakarta",645,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:15.889691+07:00,"2025-08-09T17-38-15.889691+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
73,17,5,38,528,"Stasiun Tugu, Yogyakarta",601,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:16.006786+07:00,"2025-08-09T17-38-16.006786+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
128,17,5,38,518,"Tugu Jogja, Yogyakarta",646,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:16.099923+07:00,"2025-08-09T17-38-16.099923+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
571,17,5,38,589,"Malioboro, Yogyakarta",1160,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:16.630595+07:00,"2025-08-09T17-38-16.630595+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
172,17,5,38,1176,"Kota Gede, Yogyakarta",1348,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:16.839121+07:00,"2025-08-09T17-38-16.839121+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
398,17,5,38,1114,"Prawirotaman, Yogyakarta",1512,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:38:17.028226+07:00,"2025-08-09T17-38-17.028226+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
201,17,5,43,464,"Stasiun Lempuyangan, Yogyakarta",665,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:21.766306+07:00,"2025-08-09T17-43-21.766306+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
85,17,5,43,528,"Stasiun Tugu, Yogyakarta",613,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:21.951394+07:00,"2025-08-09T17-43-21.951394+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
156,17,5,43,518,"Tugu Jogja, Yogyakarta",674,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:22.091239+07:00,"2025-08-09T17-43-22.091239+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
418,17,5,43,676,"Malioboro, Yogyakarta",1094,3813,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:22.709901+07:00,"2025-08-09T17-43-22.709901+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
157,17,5,43,1176,"Kota Gede, Yogyakarta",1333,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:22.871175+07:00,"2025-08-09T17-43-22.871175+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
348,17,5,43,1114,"Prawirotaman, Yogyakarta",1462,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:43:23.120640+07:00,"2025-08-09T17-43-23.120640+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
211,17,5,48,464,"Stasiun Lempuyangan, Yogyakarta",675,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:29.432811+07:00,"2025-08-09T17-48-29.432811+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
47,17,5,48,528,"Stasiun Tugu, Yogyakarta",575,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:29.641461+07:00,"2025-08-09T17-48-29.641461+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
155,17,5,48,518,"Tugu Jogja, Yogyakarta",673,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:29.814555+07:00,"2025-08-09T17-48-29.814555+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
554,17,5,48,589,"Malioboro, Yogyakarta",1143,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:30.621669+07:00,"2025-08-09T17-48-30.621669+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
136,17,5,48,1176,"Kota Gede, Yogyakarta",1312,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:30.780304+07:00,"2025-08-09T17-48-30.780304+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
345,17,5,48,1114,"Prawirotaman, Yogyakarta",1459,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:48:30.939383+07:00,"2025-08-09T17-48-30.939383+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
181,17,5,53,472,"Stasiun Lempuyangan, Yogyakarta",653,2622,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:37.766646+07:00,"2025-08-09T17-53-37.766646+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
72,17,5,53,528,"Stasiun Tugu, Yogyakarta",600,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:37.901848+07:00,"2025-08-09T17-53-37.901848+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
174,17,5,53,518,"Tugu Jogja, Yogyakarta",692,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:38.035727+07:00,"2025-08-09T17-53-38.035727+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
501,17,5,53,589,"Malioboro, Yogyakarta",1090,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:38.777616+07:00,"2025-08-09T17-53-38.777616+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
140,17,5,53,1135,"Kota Gede, Yogyakarta",1275,7893,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:39.058887+07:00,"2025-08-09T17-53-39.058887+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
298,17,5,53,1122,"Prawirotaman, Yogyakarta",1420,6346,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:53:39.171714+07:00,"2025-08-09T17-53-39.171714+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
164,17,5,58,472,"Stasiun Lempuyangan, Yogyakarta",636,2622,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:58:45.775717+07:00,"2025-08-09T17-58-45.775717+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
61,17,5,58,528,"Stasiun Tugu, Yogyakarta",589,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:58:45.889708+07:00,"2025-08-09T17-58-45.889708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
170,17,5,58,518,"Tugu Jogja, Yogyakarta",688,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09T17:58:45.973605+07:00,"2025-08-09T17-58-45.973605+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
