,traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id,timestamp_5min
86,105,16,5,26,518,"Tugu Jogja, Yogyakarta",623,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:26:38.402161+07:00,"2025-08-09T16-26-38.402161+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:25:00+07:00
87,193,16,5,26,589,"Malioboro, Yogyakarta",782,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:26:38.526440+07:00,"2025-08-09T16-26-38.526440+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:25:00+07:00
88,247,16,5,26,1141,"Kota Gede, Yogyakarta",1388,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:26:38.742805+07:00,"2025-08-09T16-26-38.742805+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:25:00+07:00
89,153,16,5,26,1114,"Prawirotaman, Yogyakarta",1267,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:26:38.966473+07:00,"2025-08-09T16-26-38.966473+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:25:00+07:00
90,55,16,5,31,472,"Stasiun Lempuyangan, Yogyakarta",527,2622,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:45.306835+07:00,"2025-08-09T16-31-45.306835+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:30:00+07:00
91,71,16,5,31,528,"Stasiun Tugu, Yogyakarta",599,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:45.520027+07:00,"2025-08-09T16-31-45.520027+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:30:00+07:00
92,151,16,5,31,518,"Tugu Jogja, Yogyakarta",669,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:45.648588+07:00,"2025-08-09T16-31-45.648588+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:30:00+07:00
93,240,16,5,31,597,"Malioboro, Yogyakarta",837,3490,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:45.745921+07:00,"2025-08-09T16-31-45.745921+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:30:00+07:00
94,236,16,5,31,1149,"Kota Gede, Yogyakarta",1385,7789,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:45.969718+07:00,"2025-08-09T16-31-45.969718+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:30:00+07:00
95,161,16,5,31,1114,"Prawirotaman, Yogyakarta",1275,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:31:46.091524+07:00,"2025-08-09T16-31-46.091524+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:30:00+07:00
96,70,16,5,36,464,"Stasiun Lempuyangan, Yogyakarta",534,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.256638+07:00,"2025-08-09T16-36-51.256638+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:35:00+07:00
97,64,16,5,36,528,"Stasiun Tugu, Yogyakarta",592,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.367143+07:00,"2025-08-09T16-36-51.367143+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:35:00+07:00
98,147,16,5,36,518,"Tugu Jogja, Yogyakarta",665,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.498977+07:00,"2025-08-09T16-36-51.498977+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:35:00+07:00
99,317,16,5,36,589,"Malioboro, Yogyakarta",906,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.612107+07:00,"2025-08-09T16-36-51.612107+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:35:00+07:00
100,222,16,5,36,1141,"Kota Gede, Yogyakarta",1363,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.783658+07:00,"2025-08-09T16-36-51.783658+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:35:00+07:00
101,216,16,5,36,1114,"Prawirotaman, Yogyakarta",1330,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:36:51.917727+07:00,"2025-08-09T16-36-51.917727+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:35:00+07:00
102,123,16,5,41,464,"Stasiun Lempuyangan, Yogyakarta",587,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:41:59.234831+07:00,"2025-08-09T16-41-59.234831+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:40:00+07:00
103,103,16,5,41,528,"Stasiun Tugu, Yogyakarta",631,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:41:59.314225+07:00,"2025-08-09T16-41-59.314225+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:40:00+07:00
104,156,16,5,41,518,"Tugu Jogja, Yogyakarta",674,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:41:59.512434+07:00,"2025-08-09T16-41-59.512434+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:40:00+07:00
105,346,16,5,41,589,"Malioboro, Yogyakarta",935,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:41:59.687379+07:00,"2025-08-09T16-41-59.687379+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:40:00+07:00
106,228,16,5,41,1141,"Kota Gede, Yogyakarta",1369,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:41:59.826457+07:00,"2025-08-09T16-41-59.826457+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:40:00+07:00
107,351,16,5,42,1114,"Prawirotaman, Yogyakarta",1465,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:42:00.012677+07:00,"2025-08-09T16-42-00.012677+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:40:00+07:00
108,111,16,5,47,464,"Stasiun Lempuyangan, Yogyakarta",575,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:05.940219+07:00,"2025-08-09T16-47-05.940219+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:45:00+07:00
109,117,16,5,47,528,"Stasiun Tugu, Yogyakarta",645,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:06.148678+07:00,"2025-08-09T16-47-06.148678+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:45:00+07:00
110,163,16,5,47,518,"Tugu Jogja, Yogyakarta",681,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:06.268570+07:00,"2025-08-09T16-47-06.268570+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:45:00+07:00
111,315,16,5,47,589,"Malioboro, Yogyakarta",904,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:06.381894+07:00,"2025-08-09T16-47-06.381894+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:45:00+07:00
112,181,16,5,47,1136,"Kota Gede, Yogyakarta",1317,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:06.596232+07:00,"2025-08-09T16-47-06.596232+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:45:00+07:00
113,272,16,5,47,1114,"Prawirotaman, Yogyakarta",1386,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:47:06.758708+07:00,"2025-08-09T16-47-06.758708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:45:00+07:00
114,126,16,5,52,464,"Stasiun Lempuyangan, Yogyakarta",590,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.136701+07:00,"2025-08-09T16-52-13.136701+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:50:00+07:00
115,86,16,5,52,528,"Stasiun Tugu, Yogyakarta",614,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.283744+07:00,"2025-08-09T16-52-13.283744+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:50:00+07:00
116,123,16,5,52,518,"Tugu Jogja, Yogyakarta",641,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.362386+07:00,"2025-08-09T16-52-13.362386+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:50:00+07:00
117,320,16,5,52,589,"Malioboro, Yogyakarta",909,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.546832+07:00,"2025-08-09T16-52-13.546832+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:50:00+07:00
118,195,16,5,52,1142,"Kota Gede, Yogyakarta",1337,7709,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.675983+07:00,"2025-08-09T16-52-13.675983+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:50:00+07:00
119,236,16,5,52,1114,"Prawirotaman, Yogyakarta",1350,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:52:13.849301+07:00,"2025-08-09T16-52-13.849301+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:50:00+07:00
120,105,16,5,57,464,"Stasiun Lempuyangan, Yogyakarta",569,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:18.602219+07:00,"2025-08-09T16-57-18.602219+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 16:55:00+07:00
121,70,16,5,57,528,"Stasiun Tugu, Yogyakarta",598,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:18.702152+07:00,"2025-08-09T16-57-18.702152+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 16:55:00+07:00
122,109,16,5,57,518,"Tugu Jogja, Yogyakarta",627,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:18.853375+07:00,"2025-08-09T16-57-18.853375+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 16:55:00+07:00
123,297,16,5,57,589,"Malioboro, Yogyakarta",886,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:18.994363+07:00,"2025-08-09T16-57-18.994363+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 16:55:00+07:00
124,174,16,5,57,1136,"Kota Gede, Yogyakarta",1310,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:19.123007+07:00,"2025-08-09T16-57-19.123007+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 16:55:00+07:00
125,279,16,5,57,1114,"Prawirotaman, Yogyakarta",1393,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 16:57:19.373541+07:00,"2025-08-09T16-57-19.373541+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 16:55:00+07:00
126,107,17,5,2,464,"Stasiun Lempuyangan, Yogyakarta",571,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:23.809972+07:00,"2025-08-09T17-02-23.809972+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:00:00+07:00
127,64,17,5,2,528,"Stasiun Tugu, Yogyakarta",592,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:23.980588+07:00,"2025-08-09T17-02-23.980588+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:00:00+07:00
128,127,17,5,2,518,"Tugu Jogja, Yogyakarta",645,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:24.133503+07:00,"2025-08-09T17-02-24.133503+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:00:00+07:00
129,405,17,5,2,589,"Malioboro, Yogyakarta",994,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:24.256126+07:00,"2025-08-09T17-02-24.256126+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:00:00+07:00
130,285,17,5,2,1136,"Kota Gede, Yogyakarta",1421,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:24.459639+07:00,"2025-08-09T17-02-24.459639+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:00:00+07:00
131,213,17,5,2,1114,"Prawirotaman, Yogyakarta",1327,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:02:24.596175+07:00,"2025-08-09T17-02-24.596175+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:00:00+07:00
132,118,17,5,7,464,"Stasiun Lempuyangan, Yogyakarta",582,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:30.868017+07:00,"2025-08-09T17-07-30.868017+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:05:00+07:00
133,51,17,5,7,528,"Stasiun Tugu, Yogyakarta",579,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:30.951494+07:00,"2025-08-09T17-07-30.951494+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:05:00+07:00
134,98,17,5,7,518,"Tugu Jogja, Yogyakarta",616,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:31.080791+07:00,"2025-08-09T17-07-31.080791+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:05:00+07:00
135,375,17,5,7,589,"Malioboro, Yogyakarta",964,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:31.207464+07:00,"2025-08-09T17-07-31.207464+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:05:00+07:00
136,199,17,5,7,1176,"Kota Gede, Yogyakarta",1375,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:31.550015+07:00,"2025-08-09T17-07-31.550015+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:05:00+07:00
137,227,17,5,7,1114,"Prawirotaman, Yogyakarta",1341,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:07:31.739555+07:00,"2025-08-09T17-07-31.739555+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:05:00+07:00
138,122,17,5,12,464,"Stasiun Lempuyangan, Yogyakarta",586,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:36.906241+07:00,"2025-08-09T17-12-36.906241+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:10:00+07:00
139,46,17,5,12,528,"Stasiun Tugu, Yogyakarta",574,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:37.011031+07:00,"2025-08-09T17-12-37.011031+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:10:00+07:00
140,84,17,5,12,518,"Tugu Jogja, Yogyakarta",602,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:37.113436+07:00,"2025-08-09T17-12-37.113436+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:10:00+07:00
141,394,17,5,12,589,"Malioboro, Yogyakarta",983,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:37.296029+07:00,"2025-08-09T17-12-37.296029+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:10:00+07:00
142,366,17,5,12,1136,"Kota Gede, Yogyakarta",1502,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:37.454738+07:00,"2025-08-09T17-12-37.454738+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:10:00+07:00
143,221,17,5,12,1114,"Prawirotaman, Yogyakarta",1335,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:12:37.714324+07:00,"2025-08-09T17-12-37.714324+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:10:00+07:00
144,158,17,5,17,464,"Stasiun Lempuyangan, Yogyakarta",622,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:46.649852+07:00,"2025-08-09T17-17-46.649852+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:15:00+07:00
145,59,17,5,17,528,"Stasiun Tugu, Yogyakarta",587,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:46.810965+07:00,"2025-08-09T17-17-46.810965+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:15:00+07:00
146,90,17,5,17,518,"Tugu Jogja, Yogyakarta",608,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:46.992413+07:00,"2025-08-09T17-17-46.992413+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:15:00+07:00
147,360,17,5,17,589,"Malioboro, Yogyakarta",949,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:47.120842+07:00,"2025-08-09T17-17-47.120842+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:15:00+07:00
148,329,17,5,17,1136,"Kota Gede, Yogyakarta",1465,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:47.287213+07:00,"2025-08-09T17-17-47.287213+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:15:00+07:00
149,239,17,5,17,1114,"Prawirotaman, Yogyakarta",1353,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:17:47.495434+07:00,"2025-08-09T17-17-47.495434+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:15:00+07:00
150,162,17,5,22,464,"Stasiun Lempuyangan, Yogyakarta",626,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:53.977055+07:00,"2025-08-09T17-22-53.977055+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:20:00+07:00
151,58,17,5,22,528,"Stasiun Tugu, Yogyakarta",586,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:54.126779+07:00,"2025-08-09T17-22-54.126779+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:20:00+07:00
152,107,17,5,22,518,"Tugu Jogja, Yogyakarta",625,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:54.233099+07:00,"2025-08-09T17-22-54.233099+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:20:00+07:00
153,357,17,5,22,589,"Malioboro, Yogyakarta",946,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:54.413631+07:00,"2025-08-09T17-22-54.413631+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:20:00+07:00
154,380,17,5,22,1136,"Kota Gede, Yogyakarta",1516,7703,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:54.667374+07:00,"2025-08-09T17-22-54.667374+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:20:00+07:00
155,275,17,5,22,1114,"Prawirotaman, Yogyakarta",1389,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:22:54.845831+07:00,"2025-08-09T17-22-54.845831+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:20:00+07:00
156,124,17,5,28,464,"Stasiun Lempuyangan, Yogyakarta",588,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.177303+07:00,"2025-08-09T17-28-02.177303+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:25:00+07:00
157,44,17,5,28,528,"Stasiun Tugu, Yogyakarta",572,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.275294+07:00,"2025-08-09T17-28-02.275294+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:25:00+07:00
158,114,17,5,28,518,"Tugu Jogja, Yogyakarta",632,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.433708+07:00,"2025-08-09T17-28-02.433708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:25:00+07:00
159,348,17,5,28,589,"Malioboro, Yogyakarta",937,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.563748+07:00,"2025-08-09T17-28-02.563748+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:25:00+07:00
160,292,17,5,28,1135,"Kota Gede, Yogyakarta",1427,7893,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.779223+07:00,"2025-08-09T17-28-02.779223+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:25:00+07:00
161,228,17,5,28,1114,"Prawirotaman, Yogyakarta",1342,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:28:02.981090+07:00,"2025-08-09T17-28-02.981090+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:25:00+07:00
162,160,17,5,33,464,"Stasiun Lempuyangan, Yogyakarta",624,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:08.730065+07:00,"2025-08-09T17-33-08.730065+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:30:00+07:00
163,58,17,5,33,528,"Stasiun Tugu, Yogyakarta",586,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:08.894023+07:00,"2025-08-09T17-33-08.894023+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:30:00+07:00
164,140,17,5,33,518,"Tugu Jogja, Yogyakarta",658,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:09.089043+07:00,"2025-08-09T17-33-09.089043+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:30:00+07:00
165,435,17,5,33,589,"Malioboro, Yogyakarta",1024,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:10.065572+07:00,"2025-08-09T17-33-10.065572+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:30:00+07:00
166,195,17,5,33,1176,"Kota Gede, Yogyakarta",1371,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:10.240378+07:00,"2025-08-09T17-33-10.240378+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:30:00+07:00
167,334,17,5,33,1114,"Prawirotaman, Yogyakarta",1448,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:33:10.372175+07:00,"2025-08-09T17-33-10.372175+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-09 17:30:00+07:00
168,181,17,5,38,464,"Stasiun Lempuyangan, Yogyakarta",645,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:38:15.889691+07:00,"2025-08-09T17-38-15.889691+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-09 17:35:00+07:00
169,73,17,5,38,528,"Stasiun Tugu, Yogyakarta",601,3075,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:38:16.006786+07:00,"2025-08-09T17-38-16.006786+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-09 17:35:00+07:00
170,128,17,5,38,518,"Tugu Jogja, Yogyakarta",646,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:38:16.099923+07:00,"2025-08-09T17-38-16.099923+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-09 17:35:00+07:00
171,571,17,5,38,589,"Malioboro, Yogyakarta",1160,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:38:16.630595+07:00,"2025-08-09T17-38-16.630595+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-09 17:35:00+07:00
172,172,17,5,38,1176,"Kota Gede, Yogyakarta",1348,8231,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-09 17:38:16.839121+07:00,"2025-08-09T17-38-16.839121+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-09 17:35:00+07:00
